gene_name,C_3_1,C_3_2,C_5_1,C_5_2,F_3_1,F_3_2,F_5_1,F_5_2
AC092001.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PHKG1P1,0.0,0.0,0.0,0.19779,0.0,0.0,0.0,0.0
AC006455.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SEPT7P4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC006455.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZNF733P,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC006455.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ARAFP3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC006455.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC006455.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC006455.2,0.0,0.0,0.121984,0.0,0.187914,0.0,0.111641,0.0
AC006455.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC006455.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VN1R31P,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VN1R32P,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC073188.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC073188.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC073188.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC073188.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC073188.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC073188.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SLC25A1P2,0.0,0.0,9.93518e-07,0.0,1.00698e-05,0.0,7.73278e-06,0.0
VN1R33P,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ARAFP2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZNF734P,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC006457.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SEPT7P5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PHKG1P2,0.120531,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SLC29A4P2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TNRC18P2,0.0,0.0,0.0,0.0,0.0325588,0.0,0.0,0.0
MIR4283-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC006015.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC079355.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CICP24,0.0,0.0,0.0785476,0.0,0.0315115,0.0,0.0,0.0
AC079355.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC092634.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC092634.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC092634.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GABPAP,0.0,0.0,0.0,1.66967,0.0,0.0,0.000171001,0.44312
AC092634.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NMD3P1,0.0,0.0,0.0715638,0.0,0.0,0.111478,0.0,0.0
AC092634.4,0.0,0.137017,0.630894,0.155247,3.18249,1.986092,6.15959,5.18763
SLC25A1P3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VN1R34P,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.102605
ARAFP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC092634.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VN1R35P,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VN1R36P,0.0,0.491921,0.0,0.0,0.0,0.0,0.0,0.0
AC092634.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC092634.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC115220.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINC01005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC115220.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZNF727,0.688241,0.638284,0.677528,0.992022,0.372932,0.381794,0.267112,0.414273
TRIM60P17,0.149724,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GUSBP6,0.0,0.0,0.186066,0.0,0.0,0.0,0.0,0.0
MTND4P2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MTND4LP2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MTND3P2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MTCO3P8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MTATP6P18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MTCO2P8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MTCO1P8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MTND2P4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MTND1P2,0.0,0.0,0.0,0.0,0.0,0.109026,0.0,0.0
AC091685.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC091685.2,0.0,0.0,0.130704,0.0,0.100087,0.103629,0.0,0.170233
VN1R37P,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VN1R38P,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SAPCD2P1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZNF735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZNF679,0.0,0.0,0.0,0.0819469,0.0659842,0.0646624,0.424614,0.0
ZNF736,1.277178,2.870178,2.837889,1.5480650000000002,1.8968871668501,1.564615,1.15395,1.226763
TRIM60P18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC022202.1,0.0,0.0,0.0,0.517579,0.0,0.0747949,0.0,0.0
YWHAEP1,0.0,0.269079,0.150422,0.152123,0.116238,0.0,0.138117,0.122848
VN1R40P,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZNF680P1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HNRNPCP7,0.457729,0.544636,0.244677,0.123331,0.282827,0.389538,0.33613,0.299703
ZNF680,8.085022,8.77895,11.15923,13.92726,7.920761000000001,7.861105999999999,9.385474,8.83994
BNIP3P42,0.0,0.0,0.0,0.0,0.0,0.171076,0.0,0.0
AC016769.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC016769.1,0.0,0.28741,0.0,0.0484074,0.165886,0.0,0.0,0.087891
AC016769.2,0.541999,0.0,0.0,0.294919,0.0,0.0,0.0,0.0
AC016769.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZNF107,1.42061900020499,1.635512,0.7992760000000001,1.1280872,2.00453300030575,2.4406669,1.752337,1.797317704197
BNIP3P11,0.0,0.193683,0.0,0.0,0.0,0.0,0.0,0.0
MIR6839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC091799.1,0.140448,0.278584,0.0,0.309009,0.118224,0.0,0.0,0.0
AC073349.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZNF138,21.797620439966003,20.99624,26.74622,36.50972,20.26228,24.814162,27.925405,27.74081
AC073349.2,0.481539,0.286739,0.517234,0.584749,0.646179,0.666315,0.946993,0.526422
SEPHS1P1,0.326503,0.311384,0.116127,0.703894,0.272472,0.0,0.107143,0.472749
EEF1DP4,0.589089,0.224628,0.252316,0.381761,0.0971901,0.200962,1.0392,0.309037
ZNF273,1.915388,1.167815,1.641305,1.5223307,2.331556,2.2508461,1.5085733,1.302282
AC073349.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VN1R42P,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MTDHP1,0.0,0.0,0.0,0.0,0.222595,0.0,0.0,0.118005
ZNF117,0.3993121,0.736597,0.792136,0.4848145,0.5823537,0.7726682,0.958472,0.5243850999999999
ERV3-1,4.4179770000000005,6.943264000000001,6.727987000000001,6.542108000000001,6.6093980000000006,8.225207,5.121299,7.184422
RNU6-1229P,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCT6P3,1.399648,1.537916,1.608522,1.153251,1.145894,1.350317,0.923493,1.1061504
AC073210.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SNORA22C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SNORA15B-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC073210.1,0.0,0.0,0.772154,0.0,0.602491,1.26088,0.0,1.90916
GTF2IP14,0.0,0.184008,0.205714,0.0,0.0,0.0,0.0,0.0
INTS4P1,0.0411795,0.2159238,0.13376,0.4973666,0.0,0.0,0.1422788999999999,0.0
AC104073.2,0.461764,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC104073.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC104073.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC104073.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RSL24D1P3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC092685.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZNF92,3.5526020000000003,2.902213,3.080044,4.007429,2.969602,3.365765,3.742252,3.4697350000000005
AC114501.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC114501.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC114501.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC104057.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC073107.1,1.981137,3.164194,1.38765,2.163711,2.1647391,2.263369,2.51851,2.862388
INTS4P2,0.885583,0.539386,0.551046,0.568437,0.0907983,0.0,0.0,0.0
CCT6P1,0.935563,1.086833,0.995147,1.204338,1.031136,1.4048629999999998,1.097741,0.9197872
SNORA22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SNORA15B-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC073107.2,0.710767,0.0,0.741556,0.0,0.578598,0.604353,0.0,0.616411
GTF2IP5,0.0,0.0,0.156903,0.158581,0.120988,0.0,0.287186,0.513046
RNU6-912P,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC093582.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.295669
RNU6-973P,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VKORC1L1,3.729134000600352,4.336160000233399,2.89315,3.119648000803109,3.242230000266887,3.21442,3.897640000439599,3.08838
GUSB,31.477021,29.794241,22.319559,22.8679826,25.052639030564,26.959010094,21.078057,22.43202714842
AC073261.1,0.0,0.0,0.0,0.0,0.476686,0.0,0.0,0.0
AC068533.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC068533.1,0.31202,0.902544,0.327011,0.34669,1.0177,1.32786,0.0,0.269653
ASL,29.455677,31.904135000000004,16.498827000000002,22.320467,20.861121,21.539794,16.465817,15.295644
AC068533.4,3.93594,1.29025,4.68185,1.70153,8.77162,7.87608,6.64041,4.60874
CRCP,22.762437,26.844333,41.2386,36.907416,33.3571,35.424891,31.62305,33.064013
AC068533.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TPST1,26.16189,25.45760242055,18.028204,19.33492,25.714438,16.357983,11.5980250413293,19.172206
RNU6-313P,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINC00174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GTF2IP9,0.0,0.466787,0.515602,0.0,0.675287,0.0,0.0,0.641946
SKP1P1,0.543695,0.259471,0.867966,0.0,0.221417,0.0,0.262733,0.235493
AC008267.2,0.108195,0.102708,0.27658,0.0,0.677108,0.776463,0.358925,0.307272
AC008267.4,0.0,0.214233,0.0,0.0,0.0,0.0,0.0,0.0
AC008267.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC008267.6,1.19031,0.0,0.0,0.0,0.487604,0.509198,0.568433,1.03212
AC008267.7,0.0,0.0,0.0,0.0,0.0,0.0,1.63658,0.0
AC008267.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC008267.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC008267.3,0.151509,0.288989,0.0,0.0,0.249782,0.129347,0.444595,0.406339
AC006001.3,22.431693,19.66771,18.042216,20.620225,19.858921,17.458251,15.51884,14.288026
AC006001.4,6.16101,7.12216,4.02981,6.362,6.47072,3.81109,5.38842,6.08503
SAPCD2P3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC006001.1,0.0,0.0,0.270545,0.0,0.0,0.0,0.0,0.0
RPL35P5,0.423294,1.30535,0.0,0.0,0.687178,0.713563,0.0,0.364536
KCTD7,9.773270108,16.870179999999998,9.9695109,15.63320772601,14.7946489,13.59298,15.25124520539039,11.612002
AC027644.4,0.744617,1.01941,1.21759,1.52169,0.797767,0.880767,1.16614,0.704118
AC006001.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RABGEF1,36.7151646,41.241626100000005,32.875468999999995,29.966138,33.5287950518722,31.220463000873348,30.104225000000003,26.695074
AC027644.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC027644.2,0.0,2.00221,0.731259,0.0,0.570599,1.19186,0.0,1.20589
GTF2IRD1P1,0.43268,0.3363483,0.2679387,0.189718,0.1494298,0.257584,0.4115449999999999,0.0756722
AC027644.1,0.0,0.0,0.0,0.0,0.0,0.424738,1.42778,0.86065
GTF2IP23,0.387485,0.0,0.0,0.844326,0.0,0.996001,1.12271,0.0
RNU6-1254P,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINC02604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC073335.1,0.512897,0.0,0.0,0.0,0.606198,0.0,0.0,0.0
RF00017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TMEM248,10.643708,7.7185613249,10.297364999999996,14.517254,11.33788,8.499171,10.167039,12.31947
RN7SL43P,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SBDS,518.144182223,549.0568452,564.64107216168,521.30053785,498.13693196551,505.73210026691,495.03697025408695,468.58087
TYW1,13.817923173751002,16.16702,12.007214,11.609934999999998,14.5180300276539,13.193343,15.870731000355525,11.373086
AC073089.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIR4650-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SPDYE21P,1.3533,1.82761,0.436194,0.869102,1.23012,0.703422,0.688505,1.11172
PMS2P4,5.29588,6.03636,4.77064,5.94994,6.47306,6.394675,5.6115390000000005,6.548246
RF00019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
STAG3L4,33.55999,35.08585,52.699997,51.18796,57.58766,53.22731,60.10112,66.43637
AC006480.1,0.3485,0.333399,0.0,0.757995,0.0,0.29757,0.0,0.0
AC006480.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MTATP6P21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MTCO3P41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC005482.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC092648.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC092637.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC006013.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MTCO1P57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC093655.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC093655.2,0.0,0.0,0.0,0.189969,0.144792,0.0,0.0,0.15355
MTND4P3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC004910.1,0.307699,0.319179,0.148038,0.0,0.201809,0.120161,0.490271,0.158438
RNA5SP231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC104688.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RNU6-832P,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC069280.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC092100.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MTCO2P25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MTCO1P25,0.0,0.0840238,0.0664576,0.0,0.134666,0.0,0.0,0.0593463
RNU6-229P,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RF00019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC006012.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AUTS2,3.8326595,3.1815556000000003,3.6890356,3.7684177,3.4929399,3.5423621,3.519100111480899,3.8117810999999993
AC073873.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GALNT17,3.57484,3.228807,6.99564,5.786215,4.608703,4.903317,7.527849,8.410172
MIR3914-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIR3914-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RN7SKP75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CALN1,0.1366583241,0.1611599,0.0313405,0.1701711,0.2703198,0.1164081,1.1265942,0.1196069068
RNA5SP232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC005011.1,0.865072,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ABCF2P2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TYW1B,1.43412,1.907884,2.118692,1.577204,2.2139040000000003,1.810907,2.45454034266,2.50871
MIR4650-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC211469.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.775945
AC211469.1,0.0,0.314171,0.0,0.356752,0.0,0.0,0.0,0.0
RN7SL377P,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SBDSP1,104.26816,109.34186,110.77432,107.70769,86.005033,83.39783,87.0877,87.25356
RN7SL625P,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SPDYE7P,0.0,0.0,0.0,0.0,0.0,0.216192,0.0,0.218977
POM121,3.558647,3.22394556,4.678354000000001,4.327525,4.083232487,5.544614000000001,6.062204,6.56936
AC211476.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NSUN5P2,12.836284999999998,14.066357000000002,13.605568000000002,13.24379,8.313335088103798,9.4159566,9.0569200144429,9.29338
AC211476.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TRIM74,0.188964,0.250487,0.0,0.0,0.0,0.0752516,0.0,0.0
STAG3L3,16.54465,14.024378,12.82149,11.30497,14.847575,15.509828,11.532324,11.504407
AC211476.1,0.0,0.0,0.0,0.0,0.114114,0.0,0.0822689,0.112953
RF00019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PMS2P7,1.60716,1.88215,2.0967,1.48744,0.745234,0.851097,1.03156,1.13253
RF00019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SPDYE8P,0.24364,0.159128,0.343285,0.191821,0.350097,0.243022,0.39274,0.304059
AC211476.3,4.06169,1.97563e-06,0.0,1.75324,0.0,2.00276,0.0,1.94745
RF00019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC211476.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SPDYE11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SPDYE17,0.24364,0.159128,0.343285,0.191821,0.350097,0.243022,0.39274,0.304059
AC211476.4,5.48759e-07,5.41892,3.43827,0.00264548,0.0,0.0,1.40931,0.140362
RF00019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SPDYE9P,0.24364,0.159128,0.343285,0.2120126,0.446247,0.345186,0.39274,0.304059
PMS2P6,6.46125,9.33488,7.27835,6.81928,9.01543,6.41718,7.98835,9.45199
RF00019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SPDYE10P,0.446022,0.8763799999999999,0.510718,0.139059,0.735322,0.92952,0.89421,1.01018
GTF2IP4,3.46154996,9.570356,6.893409999999999,4.33573,7.89017,4.636315,3.14623,5.26993
PHBP5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCF1B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GTF2IRD2P1,0.0,0.08908570481,0.0,0.0,0.0,0.0,0.0674173,0.0
POM121B,0.108598,0.0,0.191933,0.0,0.0,0.15486,0.223206,0.0807825
NSUN5,26.975864,32.962566,29.330531,29.276898,30.461024,30.407127,32.169588000000005,31.762256
TRIM50,0.0,0.0,0.0,0.227312,0.0,0.0,0.0720718,0.0
AC211485.1,0.0974544,0.0,0.0,0.0,0.45157,0.152209,0.0,0.0
FKBP6,0.1859691,0.096694125,0.13264,0.0744196,0.233257,0.2578403,0.169984,0.2211181599999999
RNU6-1080P,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RF00019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FZD9,0.321621,0.421248,1.25366,1.5185,0.398531,0.307934,0.593651,1.37136
BAZ1B,8.69474,9.276832,8.61204,9.244556,8.431567000000001,8.430877,8.204948,7.950873
RNU6-1198P,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BCL7B,22.875399,24.305745000000005,21.967891,19.654102,22.001321999999995,18.95213,17.806176,20.76946
TBL2,33.011278177225435,40.36552700159835,29.696534998000004,33.5427489845892,34.975788,27.154561,30.687696000000003,32.7703664496
MLXIPL,1.1644593,1.34522,4.340982,3.265642,2.911257,2.371932542059,7.118583000000001,4.596051000548418
AC005089.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VPS37D,0.0,0.0,0.162099,0.0815293,0.0,0.0,0.0,0.0
DNAJC30,11.7853,11.7446,15.8074,13.1898,11.3506,11.1928,13.6023,13.6965
BUD23,124.40538200000002,136.351238,129.99130300000002,120.877192,127.0226099,130.03286500000002,121.511649,133.54710899999998
STX1A,10.75134,12.882131300000005,7.84594,8.942271,8.8905245154,8.728604999999998,9.158247,8.389916
MIR4284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RN7SL265P,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ABHD11-AS1,0.99365,0.789827,0.797482,1.230854,1.50125,0.848463,2.1836200000000003,1.15772
ABHD11,17.0123743882648,18.498562753221,12.987316084736202,10.161365,12.7490688,14.081108,14.482013163922002,11.978622773590002
CLDN3,0.232274,0.0737782,0.0,0.0,0.063916,0.0,0.0,0.0677075
CLDN4,2.34366590201284,1.5137342,0.8910179,0.7791650014687,0.954989400868424,1.542834100201646,1.575895,0.96922613
METTL27,0.334832,0.31917,1.306154,0.482164,2.67033,3.71168,3.796538,3.829085
TMEM270,0.0,0.0,0.0,0.132342,0.0,0.104507,0.0,0.0
AC099398.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ELN,145.91213152863784,153.54678814804396,42.49662373999999,44.146219983416,132.02131184,113.79510900220455,44.150215465951874,42.829534014232
ELN-AS1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LIMK1,7.906367616519999,7.8812360205231,3.428361107711,4.49194000214606,6.558728000000001,5.1410430434953005,4.8509880005327375,4.842264
EIF4H,186.446378,194.975192,147.18564,146.884961,193.6649,180.363251,166.547262,153.361688
MIR590,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LAT2,0.791741,1.322553,0.986112,1.071158,0.5977748999999999,1.0484979706858,0.9908255,0.980415
RFC2,30.998783,29.708223145508995,15.444365,12.73182,28.6213416,27.262297,22.726878,18.666961
CLIP2,1.055818,1.584518,1.3642,0.6570377,0.677262,1.4038446999999998,1.971987,1.338546
GTF2IRD1,5.0650686,5.688568,6.97406,6.032397,8.011984,6.396691428999999,6.745406,5.494208
RNA5SP233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC211433.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC211433.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GTF2I,42.72853468999999,53.74368599999999,50.341599,66.271303,64.91768499999999,28.333700000000004,25.92113,55.2984900194271
AC211433.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PHBP15,0.0,0.0,0.0,0.177991,0.0,0.0,0.0,0.0
NCF1,0.680741,0.6120227,0.290078,1.340585,0.3844915,0.732556,0.275826,0.553933
GTF2IRD2,3.3688388,4.763865,3.679531,2.97308300778,5.6785783,6.2389143,2.13030618,4.084648
STAG3L2,6.605157,7.872858,5.02901,4.664522,6.18141142,7.89557,7.467958,5.708702
PMS2P5,0.550991,0.625377,0.0,1.5234,1.72794,1.97667,1.26195,0.746105
RF00019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SPDYE12P,0.25634,1.22875,0.999153,1.18965,0.600675,1.32556,0.315381,0.304284
CASTOR2,0.418417,0.147645,0.511251,0.579934,0.335518,0.5547230000000001,0.840811,0.15127
RCC1L,11.94848,12.3390475,9.715677,13.953736,12.04692,11.851278,13.554799,14.24428
RF00017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GTF2IRD2B,1.95075,4.6682245041056,3.2707193,4.561529,6.862166,2.930514,2.8637120000000005,3.565522
NCF1C,0.0,0.0,0.0,0.0,0.0,0.0,0.067155,0.0
GTF2IP1,6.5620080000000005,5.8688447076,4.856375,6.736827,6.933808,5.5231630399237,5.986487,4.499149
PHBP6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC211486.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC211486.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC211486.4,0.0,0.0,0.0,1.44611,0.0,0.0,0.0,0.0
AC211486.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PMS2P10,2.16967,2.52074,0.927735,0.0,1.49798,0.443039,0.0,1.42482
RF00019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC211486.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC211486.3,0.0,5.41912e-08,0.0,0.232405,0.0,0.0,0.0,0.0
RF00019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC211486.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PMS2P2,0.207364,0.477179,0.0,0.257254,0.426951,0.651587,0.624232,1.08988
RF00019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
STAG3L1,1.909198,2.059187,1.774585,2.856064,2.979282,4.00359,5.6633,4.593350999999999
RF00019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC211486.1,0.0,0.126058,0.119241,0.0,0.290574,0.288373,0.2539729,0.218309
TRIM73,1.2795750878,1.2902140443,1.114278,1.155142,1.644513,1.29849242953,0.975193,1.549241
NSUN5P1,14.65583056718,17.311128,20.560456,17.225136,13.435936000000002,12.557285,15.095243,17.819999999999997
POM121C,8.846338,7.249717499999999,11.128085,13.83654,13.383123,14.233443,15.6218,14.068764000000002
AC211429.1,0.514538,0.0,0.0,0.326437,0.0,0.0,0.388993,0.0
SPDYE5,0.620473,0.783047,0.62171,0.582387,0.7826120000000001,0.892508,1.373993,1.259283
